match_id,season,team,bowler,overs,runs_given,wickets,economy,maidens
243,2023,Kolkata Knight Riders,Tim Southee,2.5,15,3,6.0,1
243,2023,Kolkata Knight Riders,Umesh Yadav,2.7,17,1,6.3,0
243,2023,Rajasthan Royals,Yuzvendra Chahal,3.4,14,3,4.12,0
243,2023,Rajasthan Royals,Shimron Hetmyer,1.3,5,3,3.85,0
243,2023,Rajasthan Royals,Ravichandran Ashwin,2.7,21,0,7.78,0
243,2023,Rajasthan Royals,Riyan Parag,1.8,4,1,2.22,0
243,2023,Rajasthan Royals,Prasidh Krishna,1.8,8,0,4.44,1
244,2023,Chennai Super Kings,Deepak Chahar,3.6,19,3,5.28,0
244,2023,Chennai Super Kings,Moeen Ali,2.0,20,1,10.0,1
244,2023,Chennai Super Kings,Mitchell Santner,3.3,37,2,11.21,1
244,2023,Chennai Super Kings,Shivam Dube,1.6,13,3,8.12,0
244,2023,Chennai Super Kings,Tushar Deshpande,1.3,8,2,6.15,1
244,2023,Royal Challengers Bangalore,Mohammed Siraj,2.5,15,1,6.0,1
244,2023,Royal Challengers Bangalore,Wanindu Hasaranga,3.0,42,0,14.0,1
244,2023,Royal Challengers Bangalore,Shahbaz Ahmed,2.2,26,1,11.82,1
244,2023,Royal Challengers Bangalore,Anuj Rawat,2.0,27,0,13.5,1
244,2023,Royal Challengers Bangalore,Josh Hazlewood,1.1,6,3,5.45,0
245,2023,Delhi Capitals,Kuldeep Yadav,3.7,16,3,4.32,1
245,2023,Delhi Capitals,Mitchell Marsh,2.3,8,1,3.48,0
245,2023,Delhi Capitals,Phil Salt,1.7,13,0,7.65,0
245,2023,Delhi Capitals,Lalit Yadav,3.0,33,1,11.0,0
245,2023,Delhi Capitals,Mustafizur Rahman,3.7,37,3,10.0,0
245,2023,Gujarat Titans,Rashid Khan,1.5,13,1,8.67,1
245,2023,Gujarat Titans,Wriddhiman Saha,2.7,27,2,10.0,0
245,2023,Gujarat Titans,Lockie Ferguson,3.8,32,1,8.42,1
245,2023,Gujarat Titans,Vijay Shankar,3.3,28,2,8.48,1
245,2023,Gujarat Titans,Noor Ahmad,3.3,27,3,8.18,1
246,2023,Lucknow Super Giants,Krunal Pandya,3.1,39,1,12.58,1
246,2023,Lucknow Super Giants,Ayush Badoni,2.2,28,3,12.73,1
246,2023,Lucknow Super Giants,Nicholas Pooran,1.3,6,2,4.62,1
246,2023,Lucknow Super Giants,Ravi Bishnoi,3.2,22,1,6.88,0
246,2023,Lucknow Super Giants,Mohsin Khan,1.1,4,0,3.64,1
246,2023,Gujarat Titans,Rashid Khan,2.2,15,0,6.82,0
246,2023,Gujarat Titans,Wriddhiman Saha,2.7,13,2,4.81,0
246,2023,Gujarat Titans,Lockie Ferguson,2.5,15,1,6.0,0
246,2023,Gujarat Titans,Vijay Shankar,1.1,11,1,10.0,0
246,2023,Gujarat Titans,Noor Ahmad,1.5,11,1,7.33,1
247,2023,Delhi Capitals,Kuldeep Yadav,1.0,7,0,7.0,1
247,2023,Delhi Capitals,Mitchell Marsh,2.1,16,0,7.62,0
247,2023,Delhi Capitals,Phil Salt,2.2,21,3,9.55,1
247,2023,Delhi Capitals,Lalit Yadav,2.7,8,0,2.96,1
247,2023,Delhi Capitals,Mustafizur Rahman,1.9,15,2,7.89,0
247,2023,Chennai Super Kings,Deepak Chahar,1.3,15,0,11.54,1
247,2023,Chennai Super Kings,Moeen Ali,2.2,12,3,5.45,0
247,2023,Chennai Super Kings,Mitchell Santner,2.5,26,1,10.4,1
247,2023,Chennai Super Kings,Shivam Dube,1.3,9,0,6.92,1
247,2023,Chennai Super Kings,Tushar Deshpande,3.5,38,3,10.86,0
248,2023,Chennai Super Kings,Deepak Chahar,2.5,27,0,10.8,0
248,2023,Chennai Super Kings,Moeen Ali,3.0,40,1,13.33,0
248,2023,Chennai Super Kings,Mitchell Santner,3.1,33,3,10.65,1
248,2023,Chennai Super Kings,Shivam Dube,3.9,40,2,10.26,1
248,2023,Chennai Super Kings,Tushar Deshpande,3.3,18,0,5.45,1
248,2023,Sunrisers Hyderabad,T Natarajan,1.0,13,2,13.0,1
248,2023,Sunrisers Hyderabad,Washington Sundar,3.7,14,0,3.78,1
248,2023,Sunrisers Hyderabad,Marco Jansen,3.0,22,1,7.33,0
248,2023,Sunrisers Hyderabad,Mayank Agarwal,3.3,24,3,7.27,1
248,2023,Sunrisers Hyderabad,Umran Malik,1.2,12,1,10.0,1
249,2023,Royal Challengers Bangalore,Mohammed Siraj,3.0,44,1,14.67,1
249,2023,Royal Challengers Bangalore,Wanindu Hasaranga,3.9,15,3,3.85,1
249,2023,Royal Challengers Bangalore,Shahbaz Ahmed,2.1,18,3,8.57,0
249,2023,Royal Challengers Bangalore,Anuj Rawat,3.8,43,2,11.32,1
249,2023,Royal Challengers Bangalore,Josh Hazlewood,3.0,16,3,5.33,1
249,2023,Gujarat Titans,Rashid Khan,2.6,14,2,5.38,0
249,2023,Gujarat Titans,Wriddhiman Saha,2.5,30,1,12.0,0
249,2023,Gujarat Titans,Lockie Ferguson,4.0,57,0,14.25,1
249,2023,Gujarat Titans,Vijay Shankar,2.4,20,0,8.33,0
249,2023,Gujarat Titans,Noor Ahmad,1.9,4,0,2.11,1
250,2023,Chennai Super Kings,Deepak Chahar,2.4,8,3,3.33,1
250,2023,Chennai Super Kings,Moeen Ali,1.1,15,3,13.64,0
250,2023,Chennai Super Kings,Mitchell Santner,3.7,22,1,5.95,0
250,2023,Chennai Super Kings,Shivam Dube,3.0,13,2,4.33,1
250,2023,Chennai Super Kings,Tushar Deshpande,1.9,10,2,5.26,0
250,2023,Lucknow Super Giants,Krunal Pandya,3.0,28,2,9.33,1
250,2023,Lucknow Super Giants,Ayush Badoni,2.0,18,2,9.0,0
250,2023,Lucknow Super Giants,Nicholas Pooran,1.4,10,1,7.14,1
250,2023,Lucknow Super Giants,Ravi Bishnoi,2.3,23,3,10.0,1
250,2023,Lucknow Super Giants,Mohsin Khan,3.3,31,1,9.39,0
251,2023,Punjab Kings,Kagiso Rabada,3.2,23,3,7.19,0
251,2023,Punjab Kings,Sam Curran,1.9,13,2,6.84,1
251,2023,Punjab Kings,Rishi Dhawan,3.2,40,1,12.5,0
251,2023,Punjab Kings,Nathan Ellis,1.2,7,1,5.83,0
251,2023,Punjab Kings,Prabhsimran Singh,3.1,45,0,14.52,0
251,2023,Chennai Super Kings,Deepak Chahar,3.9,22,3,5.64,0
251,2023,Chennai Super Kings,Moeen Ali,3.7,28,3,7.57,1
251,2023,Chennai Super Kings,Mitchell Santner,2.1,26,2,12.38,0
251,2023,Chennai Super Kings,Shivam Dube,3.2,29,3,9.06,1
251,2023,Chennai Super Kings,Tushar Deshpande,1.0,13,3,13.0,0
252,2023,Rajasthan Royals,Yuzvendra Chahal,3.0,29,0,9.67,1
252,2023,Rajasthan Royals,Shimron Hetmyer,3.4,17,0,5.0,1
252,2023,Rajasthan Royals,Ravichandran Ashwin,2.7,24,3,8.89,0
252,2023,Rajasthan Royals,Riyan Parag,3.8,19,3,5.0,0
252,2023,Rajasthan Royals,Prasidh Krishna,3.1,37,3,11.94,0
252,2023,Mumbai Indians,Jasprit Bumrah,2.1,9,3,4.29,1
252,2023,Mumbai Indians,Tilak Varma,2.9,9,3,3.1,1
252,2023,Mumbai Indians,Tim David,1.2,7,1,5.83,1
252,2023,Mumbai Indians,Piyush Chawla,3.9,35,3,8.97,1
252,2023,Mumbai Indians,Arjun Tendulkar,2.4,12,2,5.0,1
253,2024,Sunrisers Hyderabad,T Natarajan,1.4,10,2,7.14,0
253,2024,Sunrisers Hyderabad,Washington Sundar,2.0,23,1,11.5,0
253,2024,Sunrisers Hyderabad,Marco Jansen,2.0,18,2,9.0,0
253,2024,Sunrisers Hyderabad,Mayank Agarwal,3.5,45,3,12.86,0
253,2024,Sunrisers Hyderabad,Umran Malik,3.2,21,0,6.56,1
253,2024,Gujarat Titans,Rashid Khan,2.4,29,2,12.08,1
253,2024,Gujarat Titans,Wriddhiman Saha,2.3,20,0,8.7,1
253,2024,Gujarat Titans,Lockie Ferguson,1.5,7,3,4.67,0
253,2024,Gujarat Titans,Vijay Shankar,2.4,25,2,10.42,1
253,2024,Gujarat Titans,Noor Ahmad,4.0,27,0,6.75,1
254,2024,Chennai Super Kings,Deepak Chahar,3.1,40,2,12.9,0
254,2024,Chennai Super Kings,Moeen Ali,1.7,7,3,4.12,0
254,2024,Chennai Super Kings,Mitchell Santner,3.4,43,0,12.65,1
254,2024,Chennai Super Kings,Shivam Dube,2.9,13,2,4.48,1
254,2024,Chennai Super Kings,Tushar Deshpande,2.4,19,3,7.92,0
254,2024,Lucknow Super Giants,Krunal Pandya,3.6,18,1,5.0,0
254,2024,Lucknow Super Giants,Ayush Badoni,1.6,15,0,9.38,1
254,2024,Lucknow Super Giants,Nicholas Pooran,2.6,13,3,5.0,0
254,2024,Lucknow Super Giants,Ravi Bishnoi,3.7,38,0,10.27,1
254,2024,Lucknow Super Giants,Mohsin Khan,3.1,31,2,10.0,1
255,2024,Gujarat Titans,Rashid Khan,1.7,7,2,4.12,1
255,2024,Gujarat Titans,Wriddhiman Saha,3.4,35,3,10.29,0
255,2024,Gujarat Titans,Lockie Ferguson,2.0,21,1,10.5,0
255,2024,Gujarat Titans,Vijay Shankar,3.9,20,3,5.13,1
255,2024,Gujarat Titans,Noor Ahmad,2.9,9,0,3.1,1
255,2024,Chennai Super Kings,Deepak Chahar,2.0,18,2,9.0,1
255,2024,Chennai Super Kings,Moeen Ali,1.7,6,3,3.53,0
255,2024,Chennai Super Kings,Mitchell Santner,3.2,20,1,6.25,1
255,2024,Chennai Super Kings,Shivam Dube,3.4,40,0,11.76,1
255,2024,Chennai Super Kings,Tushar Deshpande,3.1,28,0,9.03,0
256,2024,Rajasthan Royals,Yuzvendra Chahal,2.1,25,0,11.9,1
256,2024,Rajasthan Royals,Shimron Hetmyer,3.7,16,0,4.32,0
256,2024,Rajasthan Royals,Ravichandran Ashwin,3.8,35,1,9.21,0
256,2024,Rajasthan Royals,Riyan Parag,2.4,14,2,5.83,1
256,2024,Rajasthan Royals,Prasidh Krishna,2.4,12,3,5.0,1
256,2024,Sunrisers Hyderabad,T Natarajan,1.5,11,0,7.33,1
256,2024,Sunrisers Hyderabad,Washington Sundar,3.8,35,3,9.21,1
256,2024,Sunrisers Hyderabad,Marco Jansen,2.4,26,2,10.83,1
256,2024,Sunrisers Hyderabad,Mayank Agarwal,3.9,33,2,8.46,1
256,2024,Sunrisers Hyderabad,Umran Malik,3.9,13,2,3.33,1
257,2024,Chennai Super Kings,Deepak Chahar,1.4,14,1,10.0,0
257,2024,Chennai Super Kings,Moeen Ali,2.0,21,0,10.5,0
257,2024,Chennai Super Kings,Mitchell Santner,2.7,27,0,10.0,0
257,2024,Chennai Super Kings,Shivam Dube,1.6,8,1,5.0,1
257,2024,Chennai Super Kings,Tushar Deshpande,3.4,35,3,10.29,0
257,2024,Gujarat Titans,Rashid Khan,1.6,13,3,8.12,0
257,2024,Gujarat Titans,Wriddhiman Saha,3.7,39,3,10.54,0
257,2024,Gujarat Titans,Lockie Ferguson,1.6,7,2,4.38,0
257,2024,Gujarat Titans,Vijay Shankar,1.3,5,1,3.85,0
257,2024,Gujarat Titans,Noor Ahmad,3.3,17,1,5.15,0
258,2024,Mumbai Indians,Jasprit Bumrah,1.2,10,1,8.33,0
258,2024,Mumbai Indians,Tilak Varma,2.2,14,3,6.36,0
258,2024,Mumbai Indians,Tim David,1.3,14,0,10.77,1
258,2024,Mumbai Indians,Piyush Chawla,3.3,40,0,12.12,0
258,2024,Mumbai Indians,Arjun Tendulkar,3.3,36,1,10.91,0
258,2024,Lucknow Super Giants,Krunal Pandya,2.3,22,0,9.57,0
258,2024,Lucknow Super Giants,Ayush Badoni,2.0,27,2,13.5,1
258,2024,Lucknow Super Giants,Nicholas Pooran,3.7,37,3,10.0,0
258,2024,Lucknow Super Giants,Ravi Bishnoi,3.6,20,1,5.56,0
258,2024,Lucknow Super Giants,Mohsin Khan,3.1,15,0,4.84,1
259,2024,Delhi Capitals,Kuldeep Yadav,3.8,29,0,7.63,1
259,2024,Delhi Capitals,Mitchell Marsh,1.7,5,1,2.94,0
259,2024,Delhi Capitals,Phil Salt,2.2,11,3,5.0,1
259,2024,Delhi Capitals,Lalit Yadav,2.0,13,3,6.5,1
259,2024,Delhi Capitals,Mustafizur Rahman,2.2,11,2,5.0,1
259,2024,Gujarat Titans,Rashid Khan,2.5,8,0,3.2,0
259,2024,Gujarat Titans,Wriddhiman Saha,3.2,29,2,9.06,0
259,2024,Gujarat Titans,Lockie Ferguson,2.1,13,0,6.19,1
259,2024,Gujarat Titans,Vijay Shankar,3.1,36,0,11.61,0
259,2024,Gujarat Titans,Noor Ahmad,2.2,20,0,9.09,0
260,2024,Lucknow Super Giants,Krunal Pandya,1.8,12,2,6.67,1
260,2024,Lucknow Super Giants,Ayush Badoni,1.6,15,3,9.38,1
260,2024,Lucknow Super Giants,Nicholas Pooran,1.1,15,3,13.64,0
260,2024,Lucknow Super Giants,Ravi Bishnoi,3.4,33,2,9.71,0
260,2024,Lucknow Super Giants,Mohsin Khan,1.9,6,2,3.16,1
260,2024,Kolkata Knight Riders,Rinku Singh,1.9,15,3,7.89,1
260,2024,Kolkata Knight Riders,Nitish Rana,2.7,17,1,6.3,0
260,2024,Kolkata Knight Riders,Varun Chakravarthy,3.9,42,2,10.77,1
260,2024,Kolkata Knight Riders,Tim Southee,1.4,9,1,6.43,0
260,2024,Kolkata Knight Riders,Umesh Yadav,3.9,19,3,4.87,0
261,2024,Sunrisers Hyderabad,T Natarajan,3.4,29,0,8.53,0
261,2024,Sunrisers Hyderabad,Washington Sundar,2.5,26,0,10.4,0
261,2024,Sunrisers Hyderabad,Marco Jansen,4.0,23,0,5.75,1
261,2024,Sunrisers Hyderabad,Mayank Agarwal,3.8,28,2,7.37,1
261,2024,Sunrisers Hyderabad,Umran Malik,3.1,17,0,5.48,0
261,2024,Kolkata Knight Riders,Rinku Singh,1.2,13,3,10.83,1
261,2024,Kolkata Knight Riders,Nitish Rana,3.4,23,2,6.76,1
261,2024,Kolkata Knight Riders,Varun Chakravarthy,1.6,15,2,9.38,0
261,2024,Kolkata Knight Riders,Tim Southee,1.7,15,3,8.82,1
261,2024,Kolkata Knight Riders,Umesh Yadav,2.7,23,3,8.52,0
262,2024,Mumbai Indians,Jasprit Bumrah,2.3,21,3,9.13,1
262,2024,Mumbai Indians,Tilak Varma,2.1,16,0,7.62,0
262,2024,Mumbai Indians,Tim David,2.5,22,2,8.8,1
262,2024,Mumbai Indians,Piyush Chawla,2.4,19,0,7.92,0
262,2024,Mumbai Indians,Arjun Tendulkar,1.6,9,1,5.62,0
262,2024,Delhi Capitals,Kuldeep Yadav,1.2,10,1,8.33,1
262,2024,Delhi Capitals,Mitchell Marsh,2.8,15,0,5.36,0
262,2024,Delhi Capitals,Phil Salt,1.4,15,3,10.71,1
262,2024,Delhi Capitals,Lalit Yadav,2.0,19,3,9.5,0
262,2024,Delhi Capitals,Mustafizur Rahman,1.7,13,0,7.65,1
263,2024,Gujarat Titans,Rashid Khan,1.4,14,3,10.0,0
263,2024,Gujarat Titans,Wriddhiman Saha,1.8,7,3,3.89,0
263,2024,Gujarat Titans,Lockie Ferguson,2.8,30,2,10.71,0
263,2024,Gujarat Titans,Vijay Shankar,2.4,21,3,8.75,0
263,2024,Gujarat Titans,Noor Ahmad,3.7,36,2,9.73,1
263,2024,Rajasthan Royals,Yuzvendra Chahal,3.5,34,2,9.71,1
263,2024,Rajasthan Royals,Shimron Hetmyer,3.2,21,0,6.56,1
263,2024,Rajasthan Royals,Ravichandran Ashwin,2.5,30,1,12.0,1
263,2024,Rajasthan Royals,Riyan Parag,2.9,13,3,4.48,1
263,2024,Rajasthan Royals,Prasidh Krishna,1.1,7,1,6.36,1
264,2024,Punjab Kings,Kagiso Rabada,2.8,16,2,5.71,1
264,2024,Punjab Kings,Sam Curran,1.0,12,2,12.0,1
264,2024,Punjab Kings,Rishi Dhawan,3.4,30,3,8.82,1
264,2024,Punjab Kings,Nathan Ellis,2.3,29,2,12.61,0
264,2024,Punjab Kings,Prabhsimran Singh,1.2,4,3,3.33,0
264,2024,Kolkata Knight Riders,Rinku Singh,1.1,6,0,5.45,0
264,2024,Kolkata Knight Riders,Nitish Rana,3.0,41,1,13.67,1
264,2024,Kolkata Knight Riders,Varun Chakravarthy,3.0,26,1,8.67,1
264,2024,Kolkata Knight Riders,Tim Southee,3.2,41,1,12.81,0
264,2024,Kolkata Knight Riders,Umesh Yadav,1.5,15,1,10.0,1
265,2024,Chennai Super Kings,Deepak Chahar,1.7,8,2,4.71,0
265,2024,Chennai Super Kings,Moeen Ali,2.8,20,2,7.14,0
265,2024,Chennai Super Kings,Mitchell Santner,2.5,20,1,8.0,1
265,2024,Chennai Super Kings,Shivam Dube,1.2,7,0,5.83,1
265,2024,Chennai Super Kings,Tushar Deshpande,1.8,13,1,7.22,1
265,2024,Sunrisers Hyderabad,T Natarajan,3.8,31,1,8.16,1
265,2024,Sunrisers Hyderabad,Washington Sundar,1.8,10,2,5.56,0
265,2024,Sunrisers Hyderabad,Marco Jansen,4.0,27,0,6.75,1
265,2024,Sunrisers Hyderabad,Mayank Agarwal,2.2,15,3,6.82,0
265,2024,Sunrisers Hyderabad,Umran Malik,1.0,12,0,12.0,0
266,2024,Royal Challengers Bangalore,Mohammed Siraj,2.0,26,0,13.0,0
266,2024,Royal Challengers Bangalore,Wanindu Hasaranga,3.5,38,3,10.86,0
266,2024,Royal Challengers Bangalore,Shahbaz Ahmed,2.5,29,3,11.6,0
266,2024,Royal Challengers Bangalore,Anuj Rawat,2.4,25,0,10.42,1
266,2024,Royal Challengers Bangalore,Josh Hazlewood,2.8,12,1,4.29,0
266,2024,Chennai Super Kings,Deepak Chahar,3.3,35,0,10.61,1
266,2024,Chennai Super Kings,Moeen Ali,3.8,18,3,4.74,0
266,2024,Chennai Super Kings,Mitchell Santner,1.5,13,1,8.67,0
266,2024,Chennai Super Kings,Shivam Dube,3.4,16,1,4.71,1
266,2024,Chennai Super Kings,Tushar Deshpande,2.7,13,1,4.81,0
267,2024,Delhi Capitals,Kuldeep Yadav,1.0,5,3,5.0,1
267,2024,Delhi Capitals,Mitchell Marsh,3.3,12,2,3.64,1
267,2024,Delhi Capitals,Phil Salt,3.2,38,0,11.88,0
267,2024,Delhi Capitals,Lalit Yadav,3.1,43,0,13.87,1
267,2024,Delhi Capitals,Mustafizur Rahman,1.1,12,1,10.91,1
267,2024,Kolkata Knight Riders,Rinku Singh,2.3,18,2,7.83,1
267,2024,Kolkata Knight Riders,Nitish Rana,2.7,19,0,7.04,1
267,2024,Kolkata Knight Riders,Varun Chakravarthy,1.0,14,2,14.0,0
267,2024,Kolkata Knight Riders,Tim Southee,2.2,12,3,5.45,1
267,2024,Kolkata Knight Riders,Umesh Yadav,2.0,21,1,10.5,1
268,2024,Rajasthan Royals,Yuzvendra Chahal,1.8,7,2,3.89,0
268,2024,Rajasthan Royals,Shimron Hetmyer,2.0,20,0,10.0,0
268,2024,Rajasthan Royals,Ravichandran Ashwin,2.6,24,2,9.23,1
268,2024,Rajasthan Royals,Riyan Parag,3.6,40,1,11.11,0
268,2024,Rajasthan Royals,Prasidh Krishna,2.1,9,2,4.29,0
268,2024,Delhi Capitals,Kuldeep Yadav,1.0,9,1,9.0,1
268,2024,Delhi Capitals,Mitchell Marsh,1.6,5,1,3.12,0
268,2024,Delhi Capitals,Phil Salt,2.5,19,3,7.6,0
268,2024,Delhi Capitals,Lalit Yadav,2.0,27,1,13.5,1
268,2024,Delhi Capitals,Mustafizur Rahman,3.0,27,1,9.0,0
269,2024,Gujarat Titans,Rashid Khan,3.0,23,0,7.67,1
269,2024,Gujarat Titans,Wriddhiman Saha,1.1,7,2,6.36,1
269,2024,Gujarat Titans,Lockie Ferguson,2.1,25,1,11.9,1
269,2024,Gujarat Titans,Vijay Shankar,1.5,8,3,5.33,1
269,2024,Gujarat Titans,Noor Ahmad,2.4,20,3,8.33,0
269,2024,Kolkata Knight Riders,Rinku Singh,2.6,25,3,9.62,1
269,2024,Kolkata Knight Riders,Nitish Rana,2.0,30,3,15.0,0
269,2024,Kolkata Knight Riders,Varun Chakravarthy,3.2,20,0,6.25,1
269,2024,Kolkata Knight Riders,Tim Southee,1.9,5,1,2.63,1
269,2024,Kolkata Knight Riders,Umesh Yadav,2.7,27,1,10.0,0
270,2024,Mumbai Indians,Jasprit Bumrah,3.7,14,1,3.78,0
270,2024,Mumbai Indians,Tilak Varma,1.4,6,1,4.29,0
270,2024,Mumbai Indians,Tim David,3.6,32,2,8.89,0
270,2024,Mumbai Indians,Piyush Chawla,3.8,40,0,10.53,1
270,2024,Mumbai Indians,Arjun Tendulkar,2.4,29,0,12.08,1
270,2024,Sunrisers Hyderabad,T Natarajan,3.2,45,1,14.06,1
270,2024,Sunrisers Hyderabad,Washington Sundar,2.7,17,3,6.3,1
270,2024,Sunrisers Hyderabad,Marco Jansen,3.2,43,2,13.44,0
270,2024,Sunrisers Hyderabad,Mayank Agarwal,2.4,15,3,6.25,1
270,2024,Sunrisers Hyderabad,Umran Malik,2.2,19,3,8.64,0
271,2024,Sunrisers Hyderabad,T Natarajan,3.4,35,2,10.29,0
271,2024,Sunrisers Hyderabad,Washington Sundar,1.2,7,3,5.83,0
271,2024,Sunrisers Hyderabad,Marco Jansen,3.8,25,3,6.58,0
271,2024,Sunrisers Hyderabad,Mayank Agarwal,3.7,37,2,10.0,1
271,2024,Sunrisers Hyderabad,Umran Malik,1.5,10,3,6.67,1
271,2024,Lucknow Super Giants,Krunal Pandya,2.6,23,3,8.85,1
271,2024,Lucknow Super Giants,Ayush Badoni,2.7,19,3,7.04,0
271,2024,Lucknow Super Giants,Nicholas Pooran,1.6,8,0,5.0,1
271,2024,Lucknow Super Giants,Ravi Bishnoi,1.8,13,0,7.22,1
271,2024,Lucknow Super Giants,Mohsin Khan,1.7,12,0,7.06,1
272,2024,Kolkata Knight Riders,Rinku Singh,3.7,42,0,11.35,1
272,2024,Kolkata Knight Riders,Nitish Rana,2.1,29,3,13.81,0
272,2024,Kolkata Knight Riders,Varun Chakravarthy,1.5,11,3,7.33,0
272,2024,Kolkata Knight Riders,Tim Southee,1.4,14,2,10.0,1
272,2024,Kolkata Knight Riders,Umesh Yadav,3.0,18,3,6.0,1
272,2024,Lucknow Super Giants,Krunal Pandya,1.6,6,3,3.75,0
272,2024,Lucknow Super Giants,Ayush Badoni,3.5,39,2,11.14,1
272,2024,Lucknow Super Giants,Nicholas Pooran,2.5,30,3,12.0,0
272,2024,Lucknow Super Giants,Ravi Bishnoi,1.1,12,2,10.91,1
272,2024,Lucknow Super Giants,Mohsin Khan,1.6,9,3,5.62,1
273,2024,Lucknow Super Giants,Krunal Pandya,1.1,8,0,7.27,1
273,2024,Lucknow Super Giants,Ayush Badoni,1.7,7,0,4.12,1
273,2024,Lucknow Super Giants,Nicholas Pooran,1.3,4,3,3.08,0
273,2024,Lucknow Super Giants,Ravi Bishnoi,1.5,15,2,10.0,0
273,2024,Lucknow Super Giants,Mohsin Khan,1.9,4,1,2.11,1
273,2024,Delhi Capitals,Kuldeep Yadav,2.1,15,3,7.14,1
273,2024,Delhi Capitals,Mitchell Marsh,1.6,8,3,5.0,1
273,2024,Delhi Capitals,Phil Salt,1.8,10,2,5.56,1
273,2024,Delhi Capitals,Lalit Yadav,3.6,14,1,3.89,0
273,2024,Delhi Capitals,Mustafizur Rahman,3.6,20,3,5.56,0
274,2024,Rajasthan Royals,Yuzvendra Chahal,3.7,27,3,7.3,1
274,2024,Rajasthan Royals,Shimron Hetmyer,3.8,40,0,10.53,1
274,2024,Rajasthan Royals,Ravichandran Ashwin,3.7,44,0,11.89,1
274,2024,Rajasthan Royals,Riyan Parag,2.7,9,3,3.33,1
274,2024,Rajasthan Royals,Prasidh Krishna,1.4,4,3,2.86,1
274,2024,Chennai Super Kings,Deepak Chahar,1.1,4,3,3.64,0
274,2024,Chennai Super Kings,Moeen Ali,3.3,31,3,9.39,1
274,2024,Chennai Super Kings,Mitchell Santner,2.5,14,0,5.6,0
274,2024,Chennai Super Kings,Shivam Dube,1.8,9,3,5.0,0
274,2024,Chennai Super Kings,Tushar Deshpande,2.3,18,2,7.83,0
275,2024,Gujarat Titans,Rashid Khan,2.1,10,2,4.76,0
275,2024,Gujarat Titans,Wriddhiman Saha,1.1,6,1,5.45,0
275,2024,Gujarat Titans,Lockie Ferguson,3.0,20,0,6.67,1
275,2024,Gujarat Titans,Vijay Shankar,3.8,20,0,5.26,1
275,2024,Gujarat Titans,Noor Ahmad,2.6,11,0,4.23,0
275,2024,Lucknow Super Giants,Krunal Pandya,3.7,15,2,4.05,1
275,2024,Lucknow Super Giants,Ayush Badoni,2.6,30,3,11.54,0
275,2024,Lucknow Super Giants,Nicholas Pooran,3.7,34,3,9.19,1
275,2024,Lucknow Super Giants,Ravi Bishnoi,2.8,14,1,5.0,1
275,2024,Lucknow Super Giants,Mohsin Khan,3.5,33,2,9.43,0
276,2024,Kolkata Knight Riders,Rinku Singh,3.6,35,2,9.72,0
276,2024,Kolkata Knight Riders,Nitish Rana,1.4,12,3,8.57,0
276,2024,Kolkata Knight Riders,Varun Chakravarthy,3.6,27,3,7.5,1
276,2024,Kolkata Knight Riders,Tim Southee,2.8,8,3,2.86,0
276,2024,Kolkata Knight Riders,Umesh Yadav,3.1,33,2,10.65,1
276,2024,Sunrisers Hyderabad,T Natarajan,2.6,17,3,6.54,1
276,2024,Sunrisers Hyderabad,Washington Sundar,3.7,18,3,4.86,1
276,2024,Sunrisers Hyderabad,Marco Jansen,1.4,14,2,10.0,1
276,2024,Sunrisers Hyderabad,Mayank Agarwal,3.0,43,0,14.33,0
276,2024,Sunrisers Hyderabad,Umran Malik,2.0,26,1,13.0,1
277,2024,Sunrisers Hyderabad,T Natarajan,2.2,9,1,4.09,0
277,2024,Sunrisers Hyderabad,Washington Sundar,3.0,38,0,12.67,1
277,2024,Sunrisers Hyderabad,Marco Jansen,2.9,8,0,2.76,0
277,2024,Sunrisers Hyderabad,Mayank Agarwal,2.1,25,1,11.9,0
277,2024,Sunrisers Hyderabad,Umran Malik,1.3,9,1,6.92,0
277,2024,Chennai Super Kings,Deepak Chahar,1.1,10,2,9.09,0
277,2024,Chennai Super Kings,Moeen Ali,1.1,15,1,13.64,0
277,2024,Chennai Super Kings,Mitchell Santner,3.1,39,1,12.58,1
277,2024,Chennai Super Kings,Shivam Dube,2.8,13,0,4.64,0
277,2024,Chennai Super Kings,Tushar Deshpande,2.6,28,3,10.77,0
278,2024,Kolkata Knight Riders,Rinku Singh,2.2,21,0,9.55,0
278,2024,Kolkata Knight Riders,Nitish Rana,3.0,23,1,7.67,0
278,2024,Kolkata Knight Riders,Varun Chakravarthy,1.7,14,1,8.24,1
278,2024,Kolkata Knight Riders,Tim Southee,2.2,23,1,10.45,0
278,2024,Kolkata Knight Riders,Umesh Yadav,3.7,26,3,7.03,0
278,2024,Royal Challengers Bangalore,Mohammed Siraj,1.7,15,2,8.82,0
278,2024,Royal Challengers Bangalore,Wanindu Hasaranga,3.9,16,1,4.1,1
278,2024,Royal Challengers Bangalore,Shahbaz Ahmed,2.5,17,2,6.8,1
278,2024,Royal Challengers Bangalore,Anuj Rawat,2.5,9,2,3.6,1
278,2024,Royal Challengers Bangalore,Josh Hazlewood,2.0,20,2,10.0,1
279,2024,Royal Challengers Bangalore,Mohammed Siraj,1.3,10,0,7.69,0
279,2024,Royal Challengers Bangalore,Wanindu Hasaranga,3.2,43,0,13.44,0
279,2024,Royal Challengers Bangalore,Shahbaz Ahmed,2.1,12,0,5.71,1
