match_id,season,team,player,runs,balls,fours,sixes,strike_rate,dismissal
235,2023,Royal Challengers Bangalore,Wanindu Hasaranga,36,44,1,2,81.82,caught
235,2023,Royal Challengers Bangalore,Shahbaz Ahmed,7,19,0,0,36.84,bowled
235,2023,Lucknow Super Giants,KL Rahul,43,57,4,1,75.44,lbw
235,2023,Lucknow Super Giants,Quinton de Kock,17,36,1,0,47.22,bowled
235,2023,Lucknow Super Giants,Marcus Stoinis,64,74,1,3,86.49,caught
235,2023,Lucknow Super Giants,Deepak Hooda,2,14,0,0,14.29,not out
235,2023,Lucknow Super Giants,Avesh Khan,52,69,2,2,75.36,not out
235,2023,Lucknow Super Giants,Krunal Pandya,1,11,0,0,9.09,caught
235,2023,Lucknow Super Giants,Ayush Badoni,0,3,0,0,0.0,lbw
235,2023,Lucknow Super Giants,Nicholas Pooran,0,3,0,0,0.0,lbw
236,2023,Punjab Kings,KL Rahul,73,85,4,2,85.88,caught
236,2023,Punjab Kings,Shikhar Dhawan,54,54,1,1,100.0,bowled
236,2023,Punjab Kings,Liam Livingstone,69,86,4,0,80.23,run out
236,2023,Punjab Kings,Jonny Bairstow,0,1,0,0,0.0,caught
236,2023,Punjab Kings,Arshdeep Singh,1,17,0,0,5.88,lbw
236,2023,Punjab Kings,Kagiso Rabada,5,7,0,0,71.43,bowled
236,2023,Punjab Kings,Sam Curran,0,1,0,0,0.0,lbw
236,2023,Punjab Kings,Rishi Dhawan,0,3,0,0,0.0,caught
236,2023,Gujarat Titans,Hardik Pandya,50,58,4,3,86.21,not out
236,2023,Gujarat Titans,Shubman Gill,17,19,0,1,89.47,run out
236,2023,Gujarat Titans,David Miller,53,57,3,2,92.98,caught
236,2023,Gujarat Titans,Matthew Wade,49,52,2,1,94.23,run out
236,2023,Gujarat Titans,Mohammed Shami,3,11,0,0,27.27,caught
236,2023,Gujarat Titans,Rashid Khan,0,4,0,0,0.0,not out
236,2023,Gujarat Titans,Wriddhiman Saha,0,3,0,0,0.0,caught
236,2023,Gujarat Titans,Lockie Ferguson,0,5,0,0,0.0,bowled
237,2023,Punjab Kings,KL Rahul,25,40,2,1,62.5,not out
237,2023,Punjab Kings,Shikhar Dhawan,20,38,0,1,52.63,not out
237,2023,Punjab Kings,Liam Livingstone,80,91,5,0,87.91,caught
237,2023,Punjab Kings,Jonny Bairstow,54,60,4,3,90.0,caught
237,2023,Punjab Kings,Arshdeep Singh,9,28,0,0,32.14,run out
237,2023,Punjab Kings,Kagiso Rabada,5,19,0,0,26.32,lbw
237,2023,Punjab Kings,Sam Curran,2,11,0,0,18.18,not out
237,2023,Punjab Kings,Rishi Dhawan,7,20,0,0,35.0,bowled
237,2023,Rajasthan Royals,Sanju Samson,44,63,0,2,69.84,not out
237,2023,Rajasthan Royals,Jos Buttler,30,32,1,1,93.75,not out
237,2023,Rajasthan Royals,Yashasvi Jaiswal,30,44,1,2,68.18,run out
237,2023,Rajasthan Royals,Devdutt Padikkal,14,29,0,0,48.28,lbw
237,2023,Rajasthan Royals,Trent Boult,0,3,0,0,0.0,lbw
237,2023,Rajasthan Royals,Yuzvendra Chahal,2,16,0,0,12.5,not out
237,2023,Rajasthan Royals,Shimron Hetmyer,0,3,0,0,0.0,lbw
237,2023,Rajasthan Royals,Ravichandran Ashwin,0,4,0,0,0.0,not out
238,2023,Mumbai Indians,Rohit Sharma,13,16,1,0,81.25,bowled
238,2023,Mumbai Indians,Ishan Kishan,50,59,0,2,84.75,run out
238,2023,Mumbai Indians,Suryakumar Yadav,42,55,4,0,76.36,caught
238,2023,Mumbai Indians,Hardik Pandya,8,24,0,0,33.33,not out
238,2023,Mumbai Indians,Kieron Pollard,28,34,1,1,82.35,run out
238,2023,Mumbai Indians,Jasprit Bumrah,39,44,1,2,88.64,not out
238,2023,Mumbai Indians,Tilak Varma,20,27,2,1,74.07,not out
238,2023,Mumbai Indians,Tim David,10,23,1,0,43.48,run out
238,2023,Lucknow Super Giants,KL Rahul,10,21,0,0,47.62,bowled
238,2023,Lucknow Super Giants,Quinton de Kock,21,34,0,1,61.76,run out
238,2023,Lucknow Super Giants,Marcus Stoinis,30,42,2,0,71.43,caught
238,2023,Lucknow Super Giants,Deepak Hooda,25,29,2,0,86.21,not out
238,2023,Lucknow Super Giants,Avesh Khan,2,22,0,0,9.09,lbw
238,2023,Lucknow Super Giants,Krunal Pandya,29,42,0,1,69.05,lbw
238,2023,Lucknow Super Giants,Ayush Badoni,4,18,0,0,22.22,lbw
238,2023,Lucknow Super Giants,Nicholas Pooran,11,21,1,0,52.38,lbw
239,2023,Delhi Capitals,David Warner,60,68,0,4,88.24,not out
239,2023,Delhi Capitals,Prithvi Shaw,47,53,3,1,88.68,caught
239,2023,Delhi Capitals,Rishabh Pant,30,37,2,0,81.08,lbw
239,2023,Delhi Capitals,Axar Patel,4,16,0,0,25.0,bowled
239,2023,Delhi Capitals,Anrich Nortje,8,18,0,0,44.44,run out
239,2023,Delhi Capitals,Kuldeep Yadav,5,16,0,0,31.25,not out
239,2023,Delhi Capitals,Mitchell Marsh,27,42,0,1,64.29,caught
239,2023,Delhi Capitals,Phil Salt,3,11,0,0,27.27,lbw
239,2023,Royal Challengers Bangalore,Virat Kohli,43,55,2,0,78.18,caught
239,2023,Royal Challengers Bangalore,Faf du Plessis,75,94,2,2,79.79,lbw
239,2023,Royal Challengers Bangalore,Glenn Maxwell,13,15,0,0,86.67,bowled
239,2023,Royal Challengers Bangalore,Dinesh Karthik,0,4,0,0,0.0,bowled
239,2023,Royal Challengers Bangalore,Harshal Patel,1,1,0,0,100.0,lbw
239,2023,Royal Challengers Bangalore,Mohammed Siraj,0,1,0,0,0.0,lbw
239,2023,Royal Challengers Bangalore,Wanindu Hasaranga,0,3,0,0,0.0,caught
239,2023,Royal Challengers Bangalore,Shahbaz Ahmed,0,4,0,0,0.0,bowled
240,2023,Kolkata Knight Riders,Shreyas Iyer,65,81,4,4,80.25,caught
240,2023,Kolkata Knight Riders,Venkatesh Iyer,68,87,1,0,78.16,lbw
240,2023,Kolkata Knight Riders,Andre Russell,25,28,1,0,89.29,not out
240,2023,Kolkata Knight Riders,Sunil Narine,16,19,1,1,84.21,not out
240,2023,Kolkata Knight Riders,Pat Cummins,5,7,0,0,71.43,not out
240,2023,Kolkata Knight Riders,Rinku Singh,0,3,0,0,0.0,lbw
240,2023,Kolkata Knight Riders,Nitish Rana,3,20,0,0,15.0,run out
240,2023,Kolkata Knight Riders,Varun Chakravarthy,1,6,0,0,16.67,run out
240,2023,Gujarat Titans,Hardik Pandya,19,34,0,0,55.88,not out
240,2023,Gujarat Titans,Shubman Gill,14,23,1,0,60.87,bowled
240,2023,Gujarat Titans,David Miller,58,64,2,3,90.62,lbw
240,2023,Gujarat Titans,Matthew Wade,1,15,0,0,6.67,not out
240,2023,Gujarat Titans,Mohammed Shami,14,15,1,0,93.33,not out
240,2023,Gujarat Titans,Rashid Khan,19,37,1,0,51.35,lbw
240,2023,Gujarat Titans,Wriddhiman Saha,1,10,0,0,10.0,run out
240,2023,Gujarat Titans,Lockie Ferguson,0,1,0,0,0.0,run out
241,2023,Rajasthan Royals,Sanju Samson,71,86,1,4,82.56,bowled
241,2023,Rajasthan Royals,Jos Buttler,53,56,2,2,94.64,not out
241,2023,Rajasthan Royals,Yashasvi Jaiswal,30,34,0,0,88.24,bowled
241,2023,Rajasthan Royals,Devdutt Padikkal,2,3,0,0,66.67,lbw
241,2023,Rajasthan Royals,Trent Boult,2,12,0,0,16.67,lbw
241,2023,Rajasthan Royals,Yuzvendra Chahal,1,19,0,0,5.26,not out
241,2023,Rajasthan Royals,Shimron Hetmyer,0,5,0,0,0.0,run out
241,2023,Rajasthan Royals,Ravichandran Ashwin,1,8,0,0,12.5,lbw
241,2023,Gujarat Titans,Hardik Pandya,48,51,3,1,94.12,caught
241,2023,Gujarat Titans,Shubman Gill,25,34,0,0,73.53,caught
241,2023,Gujarat Titans,David Miller,3,3,0,0,100.0,bowled
241,2023,Gujarat Titans,Matthew Wade,40,45,4,1,88.89,not out
241,2023,Gujarat Titans,Mohammed Shami,28,28,1,1,100.0,caught
241,2023,Gujarat Titans,Rashid Khan,28,46,2,1,60.87,lbw
241,2023,Gujarat Titans,Wriddhiman Saha,17,30,1,0,56.67,not out
241,2023,Gujarat Titans,Lockie Ferguson,17,36,1,0,47.22,lbw
242,2023,Sunrisers Hyderabad,Kane Williamson,71,83,3,3,85.54,caught
242,2023,Sunrisers Hyderabad,Abhishek Sharma,41,45,3,1,91.11,not out
242,2023,Sunrisers Hyderabad,Heinrich Klaasen,41,58,2,1,70.69,lbw
242,2023,Sunrisers Hyderabad,Aiden Markram,9,9,0,0,100.0,lbw
242,2023,Sunrisers Hyderabad,Bhuvneshwar Kumar,22,39,0,1,56.41,not out
242,2023,Sunrisers Hyderabad,T Natarajan,8,20,0,0,40.0,bowled
242,2023,Sunrisers Hyderabad,Washington Sundar,0,2,0,0,0.0,lbw
242,2023,Sunrisers Hyderabad,Marco Jansen,0,3,0,0,0.0,caught
242,2023,Punjab Kings,KL Rahul,14,31,0,0,45.16,run out
242,2023,Punjab Kings,Shikhar Dhawan,48,68,4,0,70.59,lbw
242,2023,Punjab Kings,Liam Livingstone,15,34,0,1,44.12,caught
242,2023,Punjab Kings,Jonny Bairstow,49,51,0,2,96.08,run out
242,2023,Punjab Kings,Arshdeep Singh,29,31,2,0,93.55,caught
242,2023,Punjab Kings,Kagiso Rabada,0,3,0,0,0.0,lbw
242,2023,Punjab Kings,Sam Curran,0,4,0,0,0.0,caught
242,2023,Punjab Kings,Rishi Dhawan,0,1,0,0,0.0,caught
243,2023,Rajasthan Royals,Sanju Samson,60,79,2,0,75.95,run out
243,2023,Rajasthan Royals,Jos Buttler,34,34,1,0,100.0,run out
243,2023,Rajasthan Royals,Yashasvi Jaiswal,33,41,3,0,80.49,not out
243,2023,Rajasthan Royals,Devdutt Padikkal,14,21,0,0,66.67,run out
243,2023,Rajasthan Royals,Trent Boult,23,42,1,0,54.76,bowled
243,2023,Rajasthan Royals,Yuzvendra Chahal,0,3,0,0,0.0,run out
243,2023,Rajasthan Royals,Shimron Hetmyer,0,2,0,0,0.0,run out
243,2023,Rajasthan Royals,Ravichandran Ashwin,0,3,0,0,0.0,not out
243,2023,Kolkata Knight Riders,Shreyas Iyer,5,16,0,0,31.25,bowled
243,2023,Kolkata Knight Riders,Venkatesh Iyer,11,12,0,0,91.67,not out
243,2023,Kolkata Knight Riders,Andre Russell,77,89,5,2,86.52,run out
243,2023,Kolkata Knight Riders,Sunil Narine,12,17,1,0,70.59,run out
243,2023,Kolkata Knight Riders,Pat Cummins,4,16,0,0,25.0,caught
243,2023,Kolkata Knight Riders,Rinku Singh,35,49,2,2,71.43,run out
243,2023,Kolkata Knight Riders,Nitish Rana,29,48,1,1,60.42,not out
243,2023,Kolkata Knight Riders,Varun Chakravarthy,7,23,0,0,30.43,not out
244,2023,Royal Challengers Bangalore,Virat Kohli,66,75,5,4,88.0,run out
244,2023,Royal Challengers Bangalore,Faf du Plessis,43,54,1,0,79.63,not out
244,2023,Royal Challengers Bangalore,Glenn Maxwell,13,28,0,0,46.43,bowled
244,2023,Royal Challengers Bangalore,Dinesh Karthik,46,53,0,0,86.79,lbw
244,2023,Royal Challengers Bangalore,Harshal Patel,19,37,0,1,51.35,run out
244,2023,Royal Challengers Bangalore,Mohammed Siraj,0,2,0,0,0.0,not out
244,2023,Royal Challengers Bangalore,Wanindu Hasaranga,0,4,0,0,0.0,run out
244,2023,Royal Challengers Bangalore,Shahbaz Ahmed,0,2,0,0,0.0,bowled
244,2023,Chennai Super Kings,MS Dhoni,34,50,3,2,68.0,bowled
244,2023,Chennai Super Kings,Ruturaj Gaikwad,25,42,1,1,59.52,lbw
244,2023,Chennai Super Kings,Devon Conway,31,50,1,1,62.0,run out
244,2023,Chennai Super Kings,Ambati Rayudu,35,49,0,1,71.43,caught
244,2023,Chennai Super Kings,Ravindra Jadeja,7,15,0,0,46.67,run out
244,2023,Chennai Super Kings,Deepak Chahar,12,26,0,0,46.15,caught
244,2023,Chennai Super Kings,Moeen Ali,2,13,0,0,15.38,bowled
244,2023,Chennai Super Kings,Mitchell Santner,3,13,0,0,23.08,caught
245,2023,Gujarat Titans,Hardik Pandya,9,22,0,0,40.91,bowled
245,2023,Gujarat Titans,Shubman Gill,71,79,4,4,89.87,not out
245,2023,Gujarat Titans,David Miller,10,14,0,0,71.43,caught
245,2023,Gujarat Titans,Matthew Wade,6,23,0,0,26.09,not out
245,2023,Gujarat Titans,Mohammed Shami,38,50,0,2,76.0,not out
245,2023,Gujarat Titans,Rashid Khan,51,66,1,1,77.27,bowled
245,2023,Gujarat Titans,Wriddhiman Saha,2,3,0,0,66.67,not out
245,2023,Gujarat Titans,Lockie Ferguson,28,31,1,1,90.32,bowled
245,2023,Delhi Capitals,David Warner,80,93,5,2,86.02,run out
245,2023,Delhi Capitals,Prithvi Shaw,4,23,0,0,17.39,caught
245,2023,Delhi Capitals,Rishabh Pant,49,65,4,1,75.38,bowled
245,2023,Delhi Capitals,Axar Patel,0,4,0,0,0.0,not out
245,2023,Delhi Capitals,Anrich Nortje,1,10,0,0,10.0,run out
245,2023,Delhi Capitals,Kuldeep Yadav,0,2,0,0,0.0,bowled
245,2023,Delhi Capitals,Mitchell Marsh,0,3,0,0,0.0,not out
245,2023,Delhi Capitals,Phil Salt,0,2,0,0,0.0,lbw
246,2023,Gujarat Titans,Hardik Pandya,77,93,0,2,82.8,not out
246,2023,Gujarat Titans,Shubman Gill,31,46,0,1,67.39,lbw
246,2023,Gujarat Titans,David Miller,22,41,2,0,53.66,run out
246,2023,Gujarat Titans,Matthew Wade,2,17,0,0,11.76,bowled
246,2023,Gujarat Titans,Mohammed Shami,5,23,0,0,21.74,caught
246,2023,Gujarat Titans,Rashid Khan,2,10,0,0,20.0,run out
246,2023,Gujarat Titans,Wriddhiman Saha,0,1,0,0,0.0,run out
246,2023,Gujarat Titans,Lockie Ferguson,0,4,0,0,0.0,bowled
246,2023,Lucknow Super Giants,KL Rahul,24,34,2,1,70.59,caught
246,2023,Lucknow Super Giants,Quinton de Kock,68,68,1,4,100.0,lbw
246,2023,Lucknow Super Giants,Marcus Stoinis,22,41,2,1,53.66,run out
246,2023,Lucknow Super Giants,Deepak Hooda,14,28,0,0,50.0,run out
246,2023,Lucknow Super Giants,Avesh Khan,18,28,1,0,64.29,not out
246,2023,Lucknow Super Giants,Krunal Pandya,2,6,0,0,33.33,lbw
246,2023,Lucknow Super Giants,Ayush Badoni,0,1,0,0,0.0,bowled
246,2023,Lucknow Super Giants,Nicholas Pooran,0,4,0,0,0.0,bowled
247,2023,Chennai Super Kings,MS Dhoni,0,1,0,0,0.0,not out
247,2023,Chennai Super Kings,Ruturaj Gaikwad,37,41,3,1,90.24,caught
247,2023,Chennai Super Kings,Devon Conway,55,60,3,3,91.67,bowled
247,2023,Chennai Super Kings,Ambati Rayudu,80,92,5,0,86.96,bowled
247,2023,Chennai Super Kings,Ravindra Jadeja,19,29,1,1,65.52,caught
247,2023,Chennai Super Kings,Deepak Chahar,0,1,0,0,0.0,caught
247,2023,Chennai Super Kings,Moeen Ali,8,11,0,0,72.73,bowled
247,2023,Chennai Super Kings,Mitchell Santner,0,2,0,0,0.0,bowled
247,2023,Delhi Capitals,David Warner,6,6,0,0,100.0,caught
247,2023,Delhi Capitals,Prithvi Shaw,57,61,1,1,93.44,lbw
247,2023,Delhi Capitals,Rishabh Pant,4,8,0,0,50.0,bowled
247,2023,Delhi Capitals,Axar Patel,34,38,2,0,89.47,run out
247,2023,Delhi Capitals,Anrich Nortje,21,27,2,0,77.78,run out
247,2023,Delhi Capitals,Kuldeep Yadav,4,21,0,0,19.05,run out
247,2023,Delhi Capitals,Mitchell Marsh,11,23,0,0,47.83,run out
247,2023,Delhi Capitals,Phil Salt,2,15,0,0,13.33,lbw
248,2023,Sunrisers Hyderabad,Kane Williamson,20,24,2,0,83.33,lbw
248,2023,Sunrisers Hyderabad,Abhishek Sharma,64,81,1,3,79.01,run out
248,2023,Sunrisers Hyderabad,Heinrich Klaasen,38,45,2,1,84.44,caught
248,2023,Sunrisers Hyderabad,Aiden Markram,44,53,3,1,83.02,bowled
248,2023,Sunrisers Hyderabad,Bhuvneshwar Kumar,2,8,0,0,25.0,caught
248,2023,Sunrisers Hyderabad,T Natarajan,0,1,0,0,0.0,lbw
248,2023,Sunrisers Hyderabad,Washington Sundar,2,18,0,0,11.11,run out
248,2023,Sunrisers Hyderabad,Marco Jansen,2,16,0,0,12.5,caught
248,2023,Chennai Super Kings,MS Dhoni,28,30,1,1,93.33,not out
248,2023,Chennai Super Kings,Ruturaj Gaikwad,75,75,3,0,100.0,lbw
248,2023,Chennai Super Kings,Devon Conway,45,62,4,0,72.58,not out
248,2023,Chennai Super Kings,Ambati Rayudu,30,33,3,0,90.91,lbw
248,2023,Chennai Super Kings,Ravindra Jadeja,8,13,0,0,61.54,lbw
248,2023,Chennai Super Kings,Deepak Chahar,22,31,2,1,70.97,not out
248,2023,Chennai Super Kings,Moeen Ali,0,1,0,0,0.0,not out
248,2023,Chennai Super Kings,Mitchell Santner,2,15,0,0,13.33,run out
249,2023,Gujarat Titans,Hardik Pandya,63,71,3,0,88.73,caught
249,2023,Gujarat Titans,Shubman Gill,31,49,3,2,63.27,not out
249,2023,Gujarat Titans,David Miller,16,30,0,1,53.33,run out
249,2023,Gujarat Titans,Matthew Wade,6,13,0,0,46.15,not out
249,2023,Gujarat Titans,Mohammed Shami,66,77,6,1,85.71,not out
249,2023,Gujarat Titans,Rashid Khan,23,43,2,1,53.49,not out
249,2023,Gujarat Titans,Wriddhiman Saha,10,13,1,0,76.92,not out
249,2023,Gujarat Titans,Lockie Ferguson,2,16,0,0,12.5,caught
249,2023,Royal Challengers Bangalore,Virat Kohli,72,72,0,3,100.0,bowled
249,2023,Royal Challengers Bangalore,Faf du Plessis,63,81,2,4,77.78,not out
249,2023,Royal Challengers Bangalore,Glenn Maxwell,1,9,0,0,11.11,lbw
249,2023,Royal Challengers Bangalore,Dinesh Karthik,0,3,0,0,0.0,run out
249,2023,Royal Challengers Bangalore,Harshal Patel,0,5,0,0,0.0,bowled
249,2023,Royal Challengers Bangalore,Mohammed Siraj,0,3,0,0,0.0,lbw
249,2023,Royal Challengers Bangalore,Wanindu Hasaranga,0,3,0,0,0.0,caught
249,2023,Royal Challengers Bangalore,Shahbaz Ahmed,0,3,0,0,0.0,not out
250,2023,Lucknow Super Giants,KL Rahul,64,74,2,0,86.49,bowled
250,2023,Lucknow Super Giants,Quinton de Kock,24,37,2,1,64.86,bowled
250,2023,Lucknow Super Giants,Marcus Stoinis,70,80,0,1,87.5,bowled
250,2023,Lucknow Super Giants,Deepak Hooda,5,9,0,0,55.56,bowled
250,2023,Lucknow Super Giants,Avesh Khan,10,24,0,0,41.67,lbw
250,2023,Lucknow Super Giants,Krunal Pandya,7,16,0,0,43.75,lbw
250,2023,Lucknow Super Giants,Ayush Badoni,19,20,0,0,95.0,bowled
250,2023,Lucknow Super Giants,Nicholas Pooran,5,12,0,0,41.67,run out
250,2023,Chennai Super Kings,MS Dhoni,9,18,0,0,50.0,caught
250,2023,Chennai Super Kings,Ruturaj Gaikwad,74,81,5,2,91.36,lbw
250,2023,Chennai Super Kings,Devon Conway,22,36,0,0,61.11,caught
250,2023,Chennai Super Kings,Ambati Rayudu,2,15,0,0,13.33,lbw
250,2023,Chennai Super Kings,Ravindra Jadeja,4,10,0,0,40.0,lbw
250,2023,Chennai Super Kings,Deepak Chahar,25,36,2,1,69.44,run out
250,2023,Chennai Super Kings,Moeen Ali,3,6,0,0,50.0,not out
250,2023,Chennai Super Kings,Mitchell Santner,0,5,0,0,0.0,bowled
251,2023,Chennai Super Kings,MS Dhoni,66,71,5,1,92.96,run out
251,2023,Chennai Super Kings,Ruturaj Gaikwad,72,84,2,3,85.71,not out
251,2023,Chennai Super Kings,Devon Conway,1,6,0,0,16.67,caught
251,2023,Chennai Super Kings,Ambati Rayudu,36,50,2,1,72.0,caught
251,2023,Chennai Super Kings,Ravindra Jadeja,6,9,0,0,66.67,run out
251,2023,Chennai Super Kings,Deepak Chahar,1,1,0,0,100.0,caught
251,2023,Chennai Super Kings,Moeen Ali,0,1,0,0,0.0,not out
251,2023,Chennai Super Kings,Mitchell Santner,0,2,0,0,0.0,not out
251,2023,Punjab Kings,KL Rahul,4,18,0,0,22.22,bowled
251,2023,Punjab Kings,Shikhar Dhawan,14,26,0,0,53.85,not out
251,2023,Punjab Kings,Liam Livingstone,24,31,2,0,77.42,not out
251,2023,Punjab Kings,Jonny Bairstow,9,28,0,0,32.14,not out
251,2023,Punjab Kings,Arshdeep Singh,18,21,0,1,85.71,bowled
251,2023,Punjab Kings,Kagiso Rabada,3,18,0,0,16.67,bowled
251,2023,Punjab Kings,Sam Curran,53,54,0,1,98.15,bowled
251,2023,Punjab Kings,Rishi Dhawan,68,84,1,3,80.95,run out
252,2023,Mumbai Indians,Rohit Sharma,59,65,3,3,90.77,lbw
252,2023,Mumbai Indians,Ishan Kishan,60,75,4,4,80.0,lbw
252,2023,Mumbai Indians,Suryakumar Yadav,1,15,0,0,6.67,run out
252,2023,Mumbai Indians,Hardik Pandya,40,55,3,1,72.73,caught
252,2023,Mumbai Indians,Kieron Pollard,13,15,0,0,86.67,bowled
252,2023,Mumbai Indians,Jasprit Bumrah,8,17,0,0,47.06,not out
252,2023,Mumbai Indians,Tilak Varma,0,5,0,0,0.0,run out
252,2023,Mumbai Indians,Tim David,5,7,0,0,71.43,caught
252,2023,Rajasthan Royals,Sanju Samson,56,56,0,2,100.0,bowled
252,2023,Rajasthan Royals,Jos Buttler,63,65,5,4,96.92,run out
252,2023,Rajasthan Royals,Yashasvi Jaiswal,4,14,0,0,28.57,not out
252,2023,Rajasthan Royals,Devdutt Padikkal,65,65,6,1,100.0,caught
252,2023,Rajasthan Royals,Trent Boult,20,32,1,1,62.5,run out
252,2023,Rajasthan Royals,Yuzvendra Chahal,0,1,0,0,0.0,not out
252,2023,Rajasthan Royals,Shimron Hetmyer,0,1,0,0,0.0,bowled
252,2023,Rajasthan Royals,Ravichandran Ashwin,0,5,0,0,0.0,lbw
253,2024,Gujarat Titans,Hardik Pandya,48,48,4,2,100.0,lbw
253,2024,Gujarat Titans,Shubman Gill,63,65,6,3,96.92,lbw
253,2024,Gujarat Titans,David Miller,5,16,0,0,31.25,not out
253,2024,Gujarat Titans,Matthew Wade,65,67,2,2,97.01,not out
253,2024,Gujarat Titans,Mohammed Shami,4,5,0,0,80.0,lbw
253,2024,Gujarat Titans,Rashid Khan,1,6,0,0,16.67,lbw
253,2024,Gujarat Titans,Wriddhiman Saha,0,3,0,0,0.0,caught
253,2024,Gujarat Titans,Lockie Ferguson,0,5,0,0,0.0,bowled
253,2024,Sunrisers Hyderabad,Kane Williamson,33,44,1,1,75.0,bowled
253,2024,Sunrisers Hyderabad,Abhishek Sharma,56,74,0,0,75.68,caught
253,2024,Sunrisers Hyderabad,Heinrich Klaasen,11,12,1,0,91.67,not out
253,2024,Sunrisers Hyderabad,Aiden Markram,32,45,3,2,71.11,not out
253,2024,Sunrisers Hyderabad,Bhuvneshwar Kumar,35,45,1,0,77.78,caught
253,2024,Sunrisers Hyderabad,T Natarajan,1,12,0,0,8.33,not out
253,2024,Sunrisers Hyderabad,Washington Sundar,2,8,0,0,25.0,bowled
253,2024,Sunrisers Hyderabad,Marco Jansen,0,3,0,0,0.0,bowled
254,2024,Lucknow Super Giants,KL Rahul,34,45,1,2,75.56,bowled
254,2024,Lucknow Super Giants,Quinton de Kock,54,68,3,3,79.41,not out
254,2024,Lucknow Super Giants,Marcus Stoinis,69,85,3,3,81.18,lbw
254,2024,Lucknow Super Giants,Deepak Hooda,18,26,1,1,69.23,run out
254,2024,Lucknow Super Giants,Avesh Khan,12,21,0,0,57.14,lbw
254,2024,Lucknow Super Giants,Krunal Pandya,0,1,0,0,0.0,run out
254,2024,Lucknow Super Giants,Ayush Badoni,0,3,0,0,0.0,run out
254,2024,Lucknow Super Giants,Nicholas Pooran,1,11,0,0,9.09,lbw
254,2024,Chennai Super Kings,MS Dhoni,48,55,4,0,87.27,caught
254,2024,Chennai Super Kings,Ruturaj Gaikwad,19,27,1,1,70.37,run out
254,2024,Chennai Super Kings,Devon Conway,77,84,6,5,91.67,lbw
254,2024,Chennai Super Kings,Ambati Rayudu,26,29,0,1,89.66,run out
254,2024,Chennai Super Kings,Ravindra Jadeja,8,20,0,0,40.0,bowled
254,2024,Chennai Super Kings,Deepak Chahar,0,4,0,0,0.0,lbw
254,2024,Chennai Super Kings,Moeen Ali,4,12,0,0,33.33,bowled
254,2024,Chennai Super Kings,Mitchell Santner,1,4,0,0,25.0,bowled
255,2024,Chennai Super Kings,MS Dhoni,3,8,0,0,37.5,bowled
255,2024,Chennai Super Kings,Ruturaj Gaikwad,9,14,0,0,64.29,not out
255,2024,Chennai Super Kings,Devon Conway,5,15,0,0,33.33,not out
255,2024,Chennai Super Kings,Ambati Rayudu,77,93,4,1,82.8,not out
255,2024,Chennai Super Kings,Ravindra Jadeja,64,69,5,4,92.75,lbw
255,2024,Chennai Super Kings,Deepak Chahar,1,2,0,0,50.0,caught
255,2024,Chennai Super Kings,Moeen Ali,0,1,0,0,0.0,not out
255,2024,Chennai Super Kings,Mitchell Santner,0,5,0,0,0.0,bowled
255,2024,Gujarat Titans,Hardik Pandya,26,31,0,0,83.87,run out
255,2024,Gujarat Titans,Shubman Gill,48,64,3,2,75.0,bowled
255,2024,Gujarat Titans,David Miller,56,71,4,3,78.87,bowled
255,2024,Gujarat Titans,Matthew Wade,27,44,2,1,61.36,bowled
255,2024,Gujarat Titans,Mohammed Shami,15,19,1,1,78.95,caught
255,2024,Gujarat Titans,Rashid Khan,1,5,0,0,20.0,run out
255,2024,Gujarat Titans,Wriddhiman Saha,2,9,0,0,22.22,caught
255,2024,Gujarat Titans,Lockie Ferguson,0,1,0,0,0.0,not out
256,2024,Sunrisers Hyderabad,Kane Williamson,58,78,0,2,74.36,caught
256,2024,Sunrisers Hyderabad,Abhishek Sharma,13,26,1,0,50.0,lbw
256,2024,Sunrisers Hyderabad,Heinrich Klaasen,74,87,4,3,85.06,run out
256,2024,Sunrisers Hyderabad,Aiden Markram,7,23,0,0,30.43,run out
256,2024,Sunrisers Hyderabad,Bhuvneshwar Kumar,19,19,1,1,100.0,not out
256,2024,Sunrisers Hyderabad,T Natarajan,2,10,0,0,20.0,bowled
256,2024,Sunrisers Hyderabad,Washington Sundar,0,2,0,0,0.0,bowled
256,2024,Sunrisers Hyderabad,Marco Jansen,0,3,0,0,0.0,not out
256,2024,Rajasthan Royals,Sanju Samson,59,73,0,0,80.82,run out
256,2024,Rajasthan Royals,Jos Buttler,20,27,2,1,74.07,lbw
256,2024,Rajasthan Royals,Yashasvi Jaiswal,74,92,4,1,80.43,run out
256,2024,Rajasthan Royals,Devdutt Padikkal,8,9,0,0,88.89,caught
256,2024,Rajasthan Royals,Trent Boult,10,27,1,0,37.04,caught
256,2024,Rajasthan Royals,Yuzvendra Chahal,0,2,0,0,0.0,bowled
256,2024,Rajasthan Royals,Shimron Hetmyer,0,1,0,0,0.0,caught
256,2024,Rajasthan Royals,Ravichandran Ashwin,1,13,0,0,7.69,bowled
257,2024,Gujarat Titans,Hardik Pandya,36,38,1,2,94.74,lbw
257,2024,Gujarat Titans,Shubman Gill,20,30,0,1,66.67,bowled
257,2024,Gujarat Titans,David Miller,7,21,0,0,33.33,run out
257,2024,Gujarat Titans,Matthew Wade,40,43,0,2,93.02,bowled
257,2024,Gujarat Titans,Mohammed Shami,5,14,0,0,35.71,lbw
